Filename,Type,Camera ID,Timestamp,Person Detected,Person Count,Highest Confidence,Detection Time (ms)
snapshot_cam1_2025-07-11T10-32-15-805Z.jpg,snapshot,cam1,2025:07:11T10:32:15,false,0,0,161
snapshot_cam1_2025-07-11T10-32-26-104Z.jpg,snapshot,cam1,2025:07:11T10:32:26,false,0,0,364
snapshot_cam1_2025-07-11T10-33-00-119Z.jpg,snapshot,cam1,2025:07:11T10:33:00,true,2,60,595
snapshot_cam1_2025-07-11T10-33-10-684Z.jpg,snapshot,cam1,2025:07:11T10:33:10,true,1,91,359
snapshot_cam1_2025-07-11T10-33-20-923Z.jpg,snapshot,cam1,2025:07:11T10:33:20,false,0,0,182
snapshot_cam1_2025-07-11T10-33-27-532Z.jpg,snapshot,cam1,2025:07:11T10:33:27,false,0,0,322
snapshot_cam1_2025-07-11T10-34-14-368Z.jpg,snapshot,cam1,2025:07:11T10:34:14,false,0,0,142
snapshot_cam1_2025-07-11T10-35-20-503Z.jpg,snapshot,cam1,2025:07:11T10:35:20,false,0,0,203
snapshot_cam1_2025-07-11T10-35-53-603Z.jpg,snapshot,cam1,2025:07:11T10:35:53,false,0,0,201
snapshot_cam1_2025-07-13T05-52-53-798Z.jpg,snapshot,cam1,2025:07:13T05:52:53,false,0,0,292
snapshot_cam1_2025-07-13T05-53-03-816Z.jpg,snapshot,cam1,2025:07:13T05:53:03,false,0,0,174
snapshot_cam1_2025-07-13T05-55-27-958Z.jpg,snapshot,cam1,2025:07:13T05:55:27,false,0,0,90
snapshot_cam1_2025-07-13T05-55-37-983Z.jpg,snapshot,cam1,2025:07:13T05:55:37,false,0,0,93
snapshot_cam1_2025-07-13T05-56-36-522Z.jpg,snapshot,cam1,2025:07:13T05:56:36,false,0,0,212
snapshot_cam1_2025-07-13T05-56-46-671Z.jpg,snapshot,cam1,2025:07:13T05:56:46,false,0,0,462
snapshot_cam1_2025-07-13T06-01-06-766Z.jpg,snapshot,cam1,2025:07:13T06:01:06,false,0,0,434
snapshot_cam1_2025-07-13T06-01-19-414Z.jpg,snapshot,cam1,2025:07:13T06:01:19,false,0,0,300
snapshot_cam1_2025-07-13T06-01-29-443Z.jpg,snapshot,cam1,2025:07:13T06:01:29,false,0,0,279
snapshot_cam1_2025-07-13T06-01-49-710Z.jpg,snapshot,cam1,2025:07:13T06:01:49,false,0,0,340
snapshot_cam1_2025-07-13T06-01-59-850Z.jpg,snapshot,cam1,2025:07:13T06:01:59,false,0,0,280
snapshot_cam1_2025-07-13T06-02-18-566Z.jpg,snapshot,cam1,2025:07:13T06:02:18,true,1,67,186
snapshot_cam1_2025-07-13T06-02-28-611Z.jpg,snapshot,cam1,2025:07:13T06:02:28,true,1,55,105
snapshot_cam1_2025-07-13T06-02-38-666Z.jpg,snapshot,cam1,2025:07:13T06:02:38,false,0,0,102
snapshot_cam1_2025-07-13T06-02-48-743Z.jpg,snapshot,cam1,2025:07:13T06:02:48,false,0,0,86
snapshot_cam1_2025-07-13T06-03-09-384Z.jpg,snapshot,cam1,2025:07:13T06:03:09,false,0,0,93
snapshot_cam1_2025-07-13T06-03-19-578Z.jpg,snapshot,cam1,2025:07:13T06:03:19,false,0,0,420
snapshot_cam1_2025-07-13T06-18-19-502Z.jpg,snapshot,cam1,2025:07:13T06:18:19,false,0,0,424
snapshot_cam1_2025-07-13T06-18-29-719Z.jpg,snapshot,cam1,2025:07:13T06:18:29,false,0,0,409
snapshot_cam1_2025-07-13T06-19-30-777Z.jpg,snapshot,cam1,2025:07:13T06:19:30,false,0,0,310
snapshot_cam1_2025-07-13T06-19-40-912Z.jpg,snapshot,cam1,2025:07:13T06:19:40,false,0,0,429
snapshot_cam1_2025-07-13T06-38-38-475Z.jpg,snapshot,cam1,2025:07:13T06:38:38,false,0,0,177
snapshot_cam1_2025-07-13T06-44-38-507Z.jpg,snapshot,cam1,2025:07:13T06:44:38,false,0,0,126
snapshot_cam1_2025-07-13T06-48-08-507Z.jpg,snapshot,cam1,2025:07:13T06:48:08,false,0,0,283
snapshot_cam1_2025-07-13T06-50-08-510Z.jpg,snapshot,cam1,2025:07:13T06:50:08,false,0,0,352
snapshot_cam1_2025-07-13T06-51-08-594Z.jpg,snapshot,cam1,2025:07:13T06:51:08,false,0,0,352
snapshot_cam1_2025-07-13T06-53-08-602Z.jpg,snapshot,cam1,2025:07:13T06:53:08,false,0,0,163
snapshot_cam1_2025-07-13T06-57-08-613Z.jpg,snapshot,cam1,2025:07:13T06:57:08,false,0,0,114
snapshot_cam1_2025-07-13T07-00-38-623Z.jpg,snapshot,cam1,2025:07:13T07:00:38,false,0,0,231
snapshot_cam1_2025-07-13T07-03-38-632Z.jpg,snapshot,cam1,2025:07:13T07:03:38,false,0,0,139
snapshot_cam1_2025-07-13T07-23-08-473Z.jpg,snapshot,cam1,2025:07:13T07:23:08,false,0,0,367
snapshot_cam1_2025-07-13T07-33-38-513Z.jpg,snapshot,cam1,2025:07:13T07:33:38,false,0,0,438
snapshot_cam1_2025-07-13T07-48-08-681Z.jpg,snapshot,cam1,2025:07:13T07:48:08,false,0,0,306
snapshot_cam1_2025-07-13T07-51-08-686Z.jpg,snapshot,cam1,2025:07:13T07:51:08,false,0,0,352
snapshot_cam1_2025-07-13T07-55-08-686Z.jpg,snapshot,cam1,2025:07:13T07:55:08,false,0,0,141
snapshot_cam1_2025-07-13T08-15-08-681Z.jpg,snapshot,cam1,2025:07:13T08:15:08,false,0,0,240
snapshot_cam1_2025-07-13T08-19-38-684Z.jpg,snapshot,cam1,2025:07:13T08:19:38,false,0,0,179
snapshot_cam1_2025-07-13T08-30-08-699Z.jpg,snapshot,cam1,2025:07:13T08:30:08,false,0,0,285
snapshot_cam1_2025-07-13T08-41-08-713Z.jpg,snapshot,cam1,2025:07:13T08:41:08,false,0,0,258
snapshot_cam1_2025-07-13T08-44-08-909Z.jpg,snapshot,cam1,2025:07:13T08:44:08,false,0,0,200
snapshot_cam1_2025-07-13T08-48-09-067Z.jpg,snapshot,cam1,2025:07:13T08:48:09,false,0,0,281
snapshot_cam1_2025-07-13T08-49-39-063Z.jpg,snapshot,cam1,2025:07:13T08:49:39,false,0,0,533
snapshot_cam1_2025-07-13T08-56-09-342Z.jpg,snapshot,cam1,2025:07:13T08:56:09,false,0,0,170
snapshot_cam1_2025-07-13T09-13-39-535Z.jpg,snapshot,cam1,2025:07:13T09:13:39,true,1,58,330
snapshot_cam1_2025-07-13T09-30-39-611Z.jpg,snapshot,cam1,2025:07:13T09:30:39,false,0,0,407
snapshot_cam1_2025-07-13T09-41-39-659Z.jpg,snapshot,cam1,2025:07:13T09:41:39,false,0,0,220
snapshot_cam1_2025-07-13T09-42-39-661Z.jpg,snapshot,cam1,2025:07:13T09:42:39,false,0,0,170
snapshot_cam1_2025-07-13T11-41-51-625Z.jpg,snapshot,cam1,2025:07:13T11:41:51,false,0,0,281
snapshot_cam1_2025-07-13T11-48-21-745Z.jpg,snapshot,cam1,2025:07:13T11:48:21,false,0,0,387
snapshot_cam1_2025-07-13T11-51-04-225Z.jpg,snapshot,cam1,2025:07:13T11:51:04,false,0,0,270
snapshot_cam1_2025-07-13T11-55-34-782Z.jpg,snapshot,cam1,2025:07:13T11:55:34,false,0,0,343
snapshot_cam1_2025-07-13T11-58-04-828Z.jpg,snapshot,cam1,2025:07:13T11:58:04,false,0,0,257
snapshot_cam1_2025-07-13T12-10-48-611Z.jpg,snapshot,cam1,2025:07:13T12:10:48,true,1,59,238
snapshot_cam1_2025-07-13T13-05-15-845Z.jpg,snapshot,cam1,2025:07:13T13:05:15,false,0,0,151
snapshot_cam1_2025-07-21T05-05-25-568Z.jpg,snapshot,cam1,2025:07:21T05:05:25,false,0,0,293
snapshot_cam1_2025-07-21T05-15-55-555Z.jpg,snapshot,cam1,2025:07:21T05:15:55,false,0,0,151
snapshot_cam1_2025-07-21T05-17-25-554Z.jpg,snapshot,cam1,2025:07:21T05:17:25,false,0,0,256
snapshot_cam1_2025-07-21T05-18-55-555Z.jpg,snapshot,cam1,2025:07:21T05:18:55,false,0,0,205
snapshot_cam1_2025-07-21T05-24-55-638Z.jpg,snapshot,cam1,2025:07:21T05:24:55,false,0,0,144
